WARNING  : Скважина 20163/1 (id - 6517) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20595/1 (id - 63198) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20936/1 (id - 69492) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 25154/1 (id - 69380) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 16530/1 (id - 6410) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20194/1 (id - 58874) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20323/1 (id - 88190) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21207/1 (id - 59849) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20475/1 (id - 74388) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20890/2 (id - 58397) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 32779/1 (id - 62967) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 27344/1 (id - 75257) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32696/1 (id - 66975) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32788/1 (id - 64927) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 9613/1 (id - 72111) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32651/1 (id - 61826) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 9500/1 (id - 72571) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 2399д/1 (id - 49452) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14805/1 (id - 6248) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 202д/1 (id - 70934) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 9567/1 (id - 59188) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20675/1 (id - 54600) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 1980д/1 (id - 82706) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20856/1 (id - 59190) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20784/1 (id - 6411) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20858/1 (id - 64547) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21366/1 (id - 6632) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32412/1 (id - 76399) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 13559/1 (id - 58808) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32434/1 (id - 59854) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14953/1 (id - 58681) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32280/2 (id - 56743) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 14898/1 (id - 48157) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32383/1 (id - 84187) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20918/1 (id - 48175) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 11280/1 (id - 75841) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 8120/1 (id - 63393) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14861/1 (id - 6166) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 1991д/1 (id - 56857) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 25020/1 (id - 4748) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20850/1 (id - 81660) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 17794/1 (id - 876) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20960/1 (id - 6473) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32421/1 (id - 6422) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20477/2 (id - 64546) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 20136/1 (id - 50262) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 1020/1 (id - 6514) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 52д/1 (id - 58676) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 5977/1 (id - 74796) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32679/1 (id - 82380) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32433/1 (id - 6176) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 54/1 (id - 55123) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 5914/1 (id - 81184) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 3056/1 (id - 61840) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32378/2 (id - 4691) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 20594/1 (id - 67254) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 29858/1 (id - 82720) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21642/1 (id - 6150) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21287/1 (id - 59240) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20937/1 (id - 6099) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 3472д/1 (id - 6521) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32781/1 (id - 64467) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 27102/1 (id - 50283) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32876/1 (id - 56552) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21198/1 (id - 57169) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 205д/1 (id - 69853) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32432/1 (id - 75201) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32960/1 (id - 6701) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20627/1 (id - 82039) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20530/1 (id - 6430) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 2428/1 (id - 88263) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21240/1 (id - 6432) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 10840/1 (id - 73164) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32579/1 (id - 6527) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 27011д/1 (id - 6416) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14957/1 (id - 83431) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32442/2 (id - 58984) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 2319д/1 (id - 69425) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20271/1 (id - 88184) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 8122/1 (id - 78088) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 15743/1 (id - 82109) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20400/1 (id - 6516) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20328/1 (id - 47825) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32621/1 (id - 63901) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 680д/1 (id - 72958) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 176/1 (id - 60227) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14922/1 (id - 6515) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14885/1 (id - 73870) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 2356д/1 (id - 68046) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 13545/1 (id - 6562) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32372/2 (id - 69335) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 21159б/1 (id - 73041) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 20661/1 (id - 66876) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20258/1 (id - 67027) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32705/1 (id - 67800) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32476/1 (id - 56583) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32381/1 (id - 84265) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 2278д/1 (id - 83359) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21162/1 (id - 6148) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 2246д/1 (id - 71289) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32322/1 (id - 60503) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20324/1 (id - 73056) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21148/1 (id - 53021) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32821/1 (id - 53138) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 10816а/1 (id - 6675) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32817/1 (id - 6581) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14732/1 (id - 6559) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14940/1 (id - 6220) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20891/1 (id - 6496) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20716/1 (id - 88200) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20673/1 (id - 72109) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 11281/1 (id - 57761) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 3104д/1 (id - 73050) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32673/1 (id - 54708) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20614/1 (id - 68063) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20590/1 (id - 75916) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20593/1 (id - 82896) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20129/1 (id - 54835) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32653/1 (id - 53068) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 14936/1 (id - 55638) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20662/1 (id - 71036) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 1993д/1 (id - 73388) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 11251/1 (id - 78135) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32693/1 (id - 6460) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32420/2 (id - 70850) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 80д/1 (id - 6567) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20499/1 (id - 72540) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20963/1 (id - 56579) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 21003/1 (id - 61746) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 13556/1 (id - 53152) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 9515/1 (id - 48293) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32819/1 (id - 59253) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20969/1 (id - 6204) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 20941/1 (id - 63395) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32304/2 (id - 62610) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 21159б (id - 73041) из РИГИС сопоставилась с перфорациями по названию, нгду и площади без учета ствола
WARNING  : Скважина 5775/1 (id - 59132) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 16983/1 (id - 6681) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 32001/1 (id - 47914) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважина 519д/1 (id - 83512) из РИГИС сопоставилась с перфорациями по названию, нгду и площади
WARNING  : Скважины сопоставлялись по следующему полю: id
